UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2024/07/07T00:00:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,97,22,52,1003.50,0.01,7816,-67,443560,1.42,1.90,2.00,1.42,1.90,2.00,8,8,470.44,129.78,9.14,0.51,0.17,0.00,0.64,1.00,1.39,0.64,1.00,1.39,4,4,418.98,116.98,9.58,0.47,0.44,0.44,81.68
2024/07/07T00:02:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,97,22,52,1003.51,0.01,7816,-69,443679,1.46,2.27,2.27,1.46,2.27,2.27,9,9,442.93,122.63,14.64,1.19,0.00,0.00,0.88,1.20,1.34,0.88,1.20,1.34,5,5,442.29,129.21,8.73,0.39,0.20,0.02,81.09
2024/07/07T00:04:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,98,22,53,1003.47,0.01,7816,-64,443799,1.63,2.24,2.41,1.63,2.24,2.41,9,9,447.00,127.19,14.54,0.90,0.17,0.17,0.86,1.19,1.68,0.86,1.19,1.68,5,5,439.73,126.03,11.58,0.83,0.58,0.39,80.75
2024/07/07T00:06:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,96,22,52,1003.44,0.01,7816,-65,443919,1.29,1.98,2.22,1.29,1.98,2.22,8,8,415.04,118.62,16.49,1.16,0.44,0.00,0.49,0.95,1.12,0.49,0.95,1.12,4,4,425.39,120.17,10.78,0.42,0.17,0.00,81.88
2024/07/07T00:08:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,98,22,53,1003.38,0.01,7816,-68,444039,1.47,1.74,1.90,1.47,1.74,1.90,7,7,443.53,128.60,12.36,0.26,0.26,0.00,0.80,1.27,1.46,0.80,1.27,1.46,5,5,462.71,132.03,8.71,0.63,0.24,0.14,80.28
2024/07/07T00:10:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,98,23,53,1003.35,0.01,7816,-72,444159,1.62,2.28,2.40,1.62,2.28,2.40,10,10,514.20,143.92,14.50,0.48,0.25,0.00,0.61,1.02,1.63,0.61,1.02,1.63,4,4,454.53,123.37,12.23,1.07,0.89,0.32,79.12
2024/07/07T00:12:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,96,22,52,1003.36,0.01,7816,-71,444279,1.47,1.95,2.07,1.47,1.95,2.07,8,8,488.85,134.20,12.67,1.03,0.22,0.00,0.68,0.98,0.98,0.68,0.98,0.98,4,4,413.47,118.91,6.96,0.77,0.00,0.00,79.61
2024/07/07T00:14:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,98,22,53,1003.36,0.01,7816,-66,444399,1.91,2.25,2.54,1.91,2.25,2.54,9,9,500.41,140.05,14.04,0.84,0.45,0.00,0.95,1.17,1.32,0.95,1.17,1.32,5,5,447.15,129.36,10.29,0.56,0.15,0.00,80.71
2024/07/07T00:16:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,99,22,54,1003.36,0.01,7816,-66,444519,1.86,2.72,2.75,1.86,2.72,2.75,11,11,504.16,144.58,17.58,0.63,0.18,0.00,0.67,0.84,1.03,0.67,0.84,1.03,4,4,435.10,119.66,10.05,0.19,0.19,0.00,79.71
2024/07/07T00:18:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,97,22,52,1003.36,0.01,7816,-60,444639,1.16,1.78,2.29,1.16,1.78,2.29,7,7,512.74,136.78,13.84,1.38,0.83,0.17,0.70,0.96,1.04,0.70,0.96,1.04,4,4,429.32,122.11,10.50,0.55,0.00,0.00,80.24
