UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2024/07/10T00:00:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,105,15,49,999.37,0.01,7816,-57,702798,2.81,3.49,3.51,2.81,3.49,3.51,15,15,843.16,231.67,15.72,0.30,0.04,0.00,2.53,3.17,3.34,2.53,3.17,3.34,13,13,787.93,213.32,13.46,1.27,0.17,0.00,98.90
2024/07/10T00:02:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,103,15,47,999.38,0.01,7816,-57,702918,3.07,3.76,4.00,3.07,3.76,4.00,16,16,874.40,245.19,17.53,1.41,0.52,0.09,2.98,3.50,4.26,2.98,3.50,4.26,15,15,852.83,235.24,16.47,1.47,1.05,0.50,98.24
2024/07/10T00:04:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,103,15,47,999.33,0.01,7816,-56,703038,3.51,4.24,4.47,3.51,4.24,4.47,18,18,925.98,257.20,18.80,0.81,0.32,0.12,3.66,4.32,4.50,3.66,4.32,4.50,18,18,956.46,265.50,17.14,0.46,0.21,0.21,100.19
2024/07/10T00:06:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,103,16,48,999.34,0.01,7816,-58,703158,3.63,4.42,4.51,3.63,4.42,4.51,18,18,954.46,263.17,21.32,0.69,0.08,0.00,3.60,4.36,4.67,3.60,4.36,4.67,18,18,942.52,267.72,20.57,0.55,0.31,0.22,99.14
2024/07/10T00:08:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,103,16,48,999.31,0.01,7816,-58,703278,3.23,3.93,4.05,3.23,3.93,4.05,16,16,905.74,251.98,17.84,0.19,0.18,0.00,4.05,4.64,5.07,4.05,4.64,5.07,19,19,1009.34,282.17,22.50,0.98,0.76,0.36,98.25
2024/07/10T00:10:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,104,16,49,999.30,0.01,7816,-57,703398,3.60,4.10,4.10,3.60,4.10,4.10,17,17,926.53,257.31,16.40,0.33,0.02,0.00,3.33,3.81,4.02,3.33,3.81,4.02,16,16,953.38,256.10,13.47,0.74,0.31,0.22,97.43
2024/07/10T00:12:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,105,16,50,999.27,0.01,7816,-57,703518,3.05,3.75,4.00,3.05,3.75,4.00,16,16,883.25,244.65,20.55,0.35,0.35,0.18,3.38,4.04,4.04,3.38,4.04,4.04,17,17,966.11,262.71,21.93,0.52,0.00,0.00,96.44
2024/07/10T00:14:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,104,16,49,999.25,0.01,7816,-60,703638,3.64,4.36,4.56,3.64,4.36,4.56,18,18,935.64,259.12,26.22,0.61,0.20,0.00,3.03,3.54,3.86,3.03,3.54,3.86,15,15,933.05,244.17,14.27,0.80,0.59,0.59,94.31
2024/07/10T00:16:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,104,16,49,999.23,0.01,7816,-58,703758,3.40,3.96,3.96,3.40,3.96,3.96,17,17,920.42,254.53,18.11,1.07,0.00,0.00,3.59,4.07,4.36,3.59,4.07,4.36,17,17,937.63,262.10,11.63,0.76,0.75,0.58,95.13
2024/07/10T00:18:43z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,105,16,51,999.21,0.01,7816,-57,703878,3.25,4.18,4.33,3.25,4.18,4.33,17,17,934.89,261.02,13.77,0.88,0.23,0.00,3.52,4.16,4.34,3.52,4.16,4.34,17,17,979.45,264.34,17.26,0.91,0.17,0.17,95.75
