UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/06/25T00:01:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,94,25,53,1002.07,0.01,11880,-77,23143,9.05,11.77,12.47,9.05,11.77,12.47,49,49,1901.58,550.60,66.07,3.19,0.96,0.51,10.15,12.17,13.34,10.15,12.17,13.34,51,51,1823.19,517.42,58.00,2.58,1.29,0.63,69.79
2025/06/25T00:03:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,96,26,55,1002.06,0.01,11880,-80,23263,9.96,12.36,12.79,9.96,12.36,12.79,52,52,1917.96,573.32,70.57,3.11,0.68,0.41,9.60,11.63,11.63,9.60,11.63,11.63,48,48,1790.50,507.07,56.60,0.95,0.00,0.00,66.57
2025/06/25T00:05:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,95,26,54,1002.04,0.01,11880,-75,23383,10.28,12.74,13.07,10.28,12.74,13.07,53,53,1996.03,585.03,76.48,2.48,0.50,0.09,11.38,14.10,14.34,11.38,14.10,14.34,55,55,2071.86,586.28,67.14,1.71,0.28,0.28,66.22
2025/06/25T00:07:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,96,26,55,1002.09,0.01,11880,-73,23503,10.24,13.29,13.55,10.24,13.29,13.55,54,54,2005.66,600.00,81.90,3.67,0.40,0.14,10.74,12.93,13.65,10.74,12.93,13.65,53,53,2058.32,568.49,65.00,1.63,0.95,0.35,69.38
2025/06/25T00:09:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,95,26,55,1002.12,0.01,11880,-77,23623,10.39,13.42,13.93,10.39,13.42,13.93,54,54,2033.80,605.42,84.44,3.93,0.92,0.29,10.75,12.82,13.18,10.75,12.82,13.18,53,53,1924.00,546.07,62.84,1.32,0.44,0.21,68.78
2025/06/25T00:11:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,95,26,55,1002.08,0.01,11880,-78,23743,9.98,12.31,12.58,9.98,12.31,12.58,52,52,1947.71,575.24,69.16,1.78,0.29,0.29,10.59,13.00,15.47,10.59,13.00,15.47,53,53,1951.73,555.42,64.92,5.53,3.97,0.83,66.31
2025/06/25T00:13:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,95,26,55,1002.10,0.01,11880,-75,23863,9.45,11.84,12.12,9.45,11.84,12.12,49,49,1885.14,560.07,64.17,2.03,0.59,0.38,10.05,11.90,12.66,10.05,11.90,12.66,50,50,1798.97,508.28,63.28,2.36,1.17,0.78,68.89
2025/06/25T00:15:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,95,26,55,1002.10,0.01,11880,-74,23983,8.22,10.68,10.97,8.22,10.68,10.97,45,45,1739.90,503.43,62.93,2.22,0.42,0.18,9.89,11.54,12.07,9.89,11.54,12.07,48,48,1768.42,495.89,54.93,1.75,0.74,0.65,67.23
2025/06/25T00:17:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,94,26,54,1002.07,0.01,11880,-75,24103,8.48,11.05,11.35,8.48,11.05,11.35,46,46,1724.70,506.50,64.20,2.85,0.50,0.00,9.42,11.14,12.33,9.42,11.14,12.33,46,46,1744.32,486.77,51.21,4.25,1.35,0.44,66.93
2025/06/25T00:19:20z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,94,26,54,1002.07,0.01,11880,-78,24223,8.27,10.79,11.73,8.27,10.79,11.73,45,45,1666.93,495.82,62.23,5.23,1.89,0.00,9.52,11.78,12.70,9.52,11.78,12.70,49,49,1779.80,493.10,60.68,2.57,1.53,0.53,67.87
