UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/10/10T00:00:54z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,75,37,47,1002.49,0.01,8984,-71,1610876,1.33,2.78,3.65,1.33,2.78,3.65,12,12,415.20,123.64,22.64,3.05,1.11,0.51,1.64,2.27,3.31,1.64,2.27,3.31,9,9,495.56,139.15,16.59,2.34,1.25,0.47,85.10
2025/10/10T00:02:53z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,75,37,47,1002.44,0.01,9240,-73,1610995,1.02,2.32,3.07,1.02,2.32,3.07,10,10,416.95,119.51,19.81,2.61,1.32,0.95,1.75,2.20,2.93,1.75,2.20,2.93,9,9,471.56,128.61,15.46,1.32,0.98,0.53,82.66
2025/10/10T00:04:53z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,75,37,47,1002.44,0.01,9240,-73,1611115,1.42,2.73,3.81,1.42,2.73,3.81,11,11,426.20,124.61,15.47,4.86,1.29,0.90,2.16,2.68,3.46,2.16,2.68,3.46,11,11,488.32,140.98,15.42,1.67,0.84,0.84,81.52
2025/10/10T00:06:53z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,75,37,47,1002.41,0.01,8984,-74,1611235,2.20,4.12,4.73,2.20,4.12,4.73,17,17,556.27,154.64,26.22,4.53,0.81,0.58,2.89,3.62,4.85,2.89,3.62,4.85,15,15,653.45,182.84,21.16,1.93,1.65,1.65,80.01
2025/10/10T00:08:53z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,75,37,47,1002.39,0.01,8984,-72,1611355,1.47,2.75,3.09,1.47,2.75,3.09,11,11,456.53,132.14,21.02,2.53,0.63,0.05,1.65,2.00,2.98,1.65,2.00,2.98,8,8,497.50,137.00,13.55,2.20,1.27,0.75,78.89
2025/10/10T00:10:53z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,74,38,46,1002.42,0.01,8984,-71,1611475,2.18,3.55,5.14,2.18,3.55,5.14,15,15,524.04,158.46,27.73,4.50,2.14,1.68,1.80,2.24,2.49,1.80,2.24,2.49,9,9,562.58,143.80,13.69,1.07,0.58,0.17,82.68
2025/10/10T00:12:53z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,74,37,46,1002.42,0.01,8984,-73,1611595,2.17,3.60,5.79,2.17,3.60,5.79,15,15,508.97,152.72,29.14,5.28,3.36,1.53,2.43,3.09,4.29,2.43,3.09,4.29,13,13,629.57,168.29,18.54,2.09,1.89,0.46,84.55
2025/10/10T00:14:53z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,74,38,46,1002.40,0.01,9240,-71,1611715,1.78,3.10,4.92,1.78,3.10,4.92,13,13,492.30,141.23,18.73,5.55,2.48,1.75,1.96,2.77,3.51,1.96,2.77,3.51,12,12,574.95,161.75,16.42,1.96,1.02,0.67,85.81
2025/10/10T00:16:53z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,74,37,46,1002.34,0.01,8984,-72,1611835,1.78,3.17,4.22,1.78,3.17,4.22,13,13,471.93,137.48,19.55,4.88,1.72,0.59,1.90,2.36,4.16,1.90,2.36,4.16,10,10,488.48,138.24,13.55,3.07,2.45,1.34,84.50
2025/10/10T00:18:53z,c4:5b:be:e7:8:af,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,73,38,45,1002.33,0.01,8984,-72,1611955,1.96,2.64,3.75,1.96,2.64,3.75,11,11,466.47,139.42,15.71,2.25,1.62,1.11,2.17,2.92,4.00,2.17,2.92,4.00,12,12,560.03,151.32,14.42,2.25,1.42,0.71,83.06
